developer;developer_id
ESTgames Corp.;1151
WhiteMoon Dreams;1152
Final Boss Entertainment;1153
Aartform;1154
Spearhead Games;1155
"Expansive Worlds;Avalanche Studios";1156
Treasure;1157
TML-Studios;1158
grapefrukt games;1159
Topware Interactive;1160
Toontraxx Studios;1161
Starbreeze;1162
ProjectorGames;1163
Cherry Pop Games;1164
Hydravision Entertainment;1165
Massive Entertainment;1166
Impressions Games;1167
Humongous Entertainment;1168
"Codemasters Racing;Feral Interactive (Mac);Feral Interactive (Linux)";1169
"Daedalic Entertainment;Irresponsible Games";1170
"Koboldgames;Daedalic Entertainment";1171
Press Play;1172
Trilobyte Games;1173
Pulse Entertainment;1174
Full Control;1175
Kylotonn Entertainment;1176
Ubisoft Montréal;1177
GameCrafterTeam;1178
Allgraf;1179
2DArray;1180
"Northway Games;Sarah Northway";1181
The Dreamers Guild;1182
Xiotex Studios Ltd;1183
Fantasy Flight Publishing, Inc.;1184
CBE Software s.r.o.;1185
Lightmare Studios;1186
2Play;1187
Space Bullet Dynamics Corporation;1188
Vector Unit;1189
Forever Entertainment S. A.;1190
Heart Machine;1191
Winter Wolves;1192
Awesome Games Studio;1193
Triple.B.Titles;1194
Endless Loop Studios;1195
TORaIKI;1196
The Astronauts;1197
PlayWay S.A.;1198
Ex Nihilo;1199
PolyPusher Studios;1200
Runewaker;1201
"Eden Games;Hydravision Entertainment";1202
"Darkworks;Spiral House";1203
Arachnid Games;1204
Naiad Entertainment LLC;1205
Celsius Game Studios;1206
SeeThrough Studios;1207
Agharta Studio;1208
Lonely Troops;1209
Flix Interactive;1210
Storybird;1211
Phr00t's Software;1212
FUN Creators;1213
Iteration 11;1214
Netcore Games;1215
Sakura River Interactive;1216
Artifex Mundi;1217
Aardman Animations;1218
Upper Byte;1219
Laughing Jackal LTD;1220
Mimimi Productions;1221
"The Collective;General Arcade";1222
Ubisoft Sofia;1223
Scientifically Proven;1224
8th Floor Games;1225
Eutechnyx;1226
dtp Entertainment;1227
WizarBox Production;1228
JoWooD Vienna;1229
Sixteen Tons Entertainment;1230
KADOKAWA GAMES / GRASSHOPPER MANUFACTURE;1231
Code Force;1232
RedBedlam;1233
Big Finish Games;1234
Stage 2 Studios;1235
"2K Australia;Gearbox Software;Aspyr (Mac);Aspyr (Linux)";1236
Xtal Sword;1237
Sumom Games;1238
Xaviant;1239
DolphinBarn;1240
Kitty Lambda Games Inc.;1241
ALLPlayer Group Ltd.;1242
Doppler Interactive;1243
"Phoenix Online Studios;Pinkerton Road Studio";1244
Red Hook Studios;1245
BluBee Games;1246
"Signal Studios;Krome Studios";1247
Tomoaki Sugeno;1248
"Moonbite Games;PadaOne Games";1249
Toco Games;1250
Orange_Juice;1251
Rake in Grass;1252
Coilworks;1253
Noble Empire Corp.;1254
Phantom Compass;1255
ComiPo! LLP;1256
"Dream Holdings;TAKAGISM Inc.";1257
Hörberg Productions;1258
Niffler Ltd.;1259
WaveDNA;1260
Darkmire Entertainment;1261
Milkstone Studios;1262
Nine Dots Studio;1263
Stirfire Studios;1264
Avidly Wild Games;1265
HeroCraft;1266
10tons Ltd;1267
Excalibur Publishing;1268
Heydeck Games;1269
Mindware Co.,Ltd.;1270
"Matt Kap;Nicalis, Inc.";1271
Artnumeris;1272
Breakfall;1273
North Side;1274
GhostShark;1275
Giant Box Games;1276
Space Budgie;1277
ovos;1278
Unbound Creations;1279
The Dept of Silly Stuff;1280
Sweet Dog Studios;1281
Oovee® Game Studios;1282
Arc System Works;1283
Mighty Rabbit Studios;1284
Jason Oda;1285
"Ville Mönkkönen;Anne Mönkkönen";1286
Yakiniku Banzai;1287
South East Games;1288
Popcannibal;1289
Strike Games;1290
Wyrmbyte;1291
The Domaginarium;1292
Mad Otter Games;1293
Ultra Runaway Games;1294
QUAD ARROW Co.,Ltd.;1295
Zenith Blue;1296
MadAboutGamesStudios;1297
Semaphore;1298
Angry Mob Games;1299
Lion's Shade;1300
Dreamatrix;1301
Chaosoft Games;1302
Flow Combine;1303
"TIKIPOD;Electric Cafe";1304
TwinDrills;1305
A Jolly Corpse;1306
MiniBoss;1307
stillalive studios;1308
Primate Labs Inc.;1309
Whole Hog Games;1310
K-D Lab;1311
Vae Victis Games;1312
Waz;1313
Silver Dollar Games;1314
TawStudio Entertainment;1315
Interdimensional Games Inc;1316
ShortRound Games;1317
"Zaxis Games;B-evil";1318
Krealit;1319
Rocket Jump;1320
stage-nana;1321
Lucid Games Ltd;1322
Lantana Games;1323
Bloober Team SA;1324
XeniosVision;1325
Magiko Gaming;1326
Infamous Quests;1327
Icarus Games;1328
Ignatus Zuk and Gonzalo Villagomez;1329
Elder Games;1330
FAKT Software Gmbh;1331
"CI Games;Deck 13";1332
Fishcow Studio;1333
Pawe? Mogi?a;1334
Capcom Game Studio Vancouver;1335
Ironward;1336
Matt Roszak;1337
Fistful of Frags Team;1338
KinifiGames LLC;1339
Limasse Five;1340
ExeCreate Inc.;1341
Switchblade Monkeys Entertainment;1342
Net Games Laboratory;1343
The Working Parts;1344
PIXOWL INC.;1345
Nowhere Studios;1346
Sherman3D;1347
Matthew Brown;1348
White Paper Games;1349
Wastelands Interactive;1350
Epixx.org;1351
Thomas Bowker;1352
Peoleo Entertainment;1353
Project Whitecard Studios Inc.;1354
Terrible Posture Games;1355
"Mighty Rabbit Studios;Gun.";1356
IO Entertainment;1357
Snowed In Studios;1358
Tethys Interactive LLC;1359
Smoking WOLF;1360
White Giant RPG Studios;1361
Deadly Red Cube;1362
Bill and Eli Productions;1363
VipaGames;1364
The Game Creators;1365
Seaven Studio;1366
Bongfish GmbH;1367
Hammer Labs;1368
"iRacing.com Motorsport Simulations;iRacing";1369
Elijah Newman-Gomez;1370
BitMonster, Inc.;1371
Defiant Development;1372
"SkyBox Labs;Ensemble Studios";1373
Terra Nova Development;1374
Oxide Games;1375
Lightmare Studio;1376
"Ludosity;Remar Games";1377
Armature Studio;1378
"TT Fusion;Traveller's Tales;Feral Interactive (Mac)";1379
United Independent Entertainment GmbH;1380
attic Entertainment Software GmbH;1381
Rage Software;1382
Tango Gameworks;1383
InsGames;1384
Phenomenon Games;1385
Slak Games;1386
Voxler Games;1387
Tuesday Society;1388
"Barnyard Intelligence Games;Crystal Labs";1389
"Mario von Rickenbach;Playables";1390
"Flashback Games;The Lordz Games Studio";1391
X-Legend;1392
Casual Brothers;1393
Brilliant Skies Ltd.;1394
Liminal Games;1395
SmashGames;1396
Robit Games;1397
Teyon;1398
EVGA;1399
5 Lives Studios;1400
Eversim;1401
Studio MDHR Entertainment Inc.;1402
Visual Outbreak;1403
ToMorning Productions;1404
Ska Studios;1405
Spiky Caterpillar;1406
"Damian Sommer;Emily Carroll";1407
Simogo;1408
XGen Studios;1409
"Cherry Pop Games;Perilous Orbit";1410
Midgar Studio;1411
"Elias Viglione;Jussi Kukkonen";1412
"Culture Attack Studio;Tyler Doak";1413
Spicy Tails;1414
Fred Wood;1415
Rsupport Inc.;1416
Toge Productions;1417
Bedtime Digital Games;1418
Organic Humans;1419
Hexage;1420
Polynetix Studio;1421
Screaming Bee;1422
TreeFortress Games;1423
Slav Pankratov;1424
GTGD;1425
The Indie Forge;1426
Ranmantaru Games;1427
Dev Arc;1428
Dreadlocks Ltd.;1429
Frogmind;1430
Morgondag;1431
The Quantum Astrophysicists Guild;1432
HB Studios;1433
Pixel Ferrets;1434
Digital Happiness;1435
Eric Provan - Ayyo Games;1436
GATO STUDIO;1437
Laminar Research;1438
Proton Studio Inc;1439
David Amador;1440
Flying Carpets Games;1441
Rail Slave Games;1442
MindBlocks Studio, LLC;1443
Cloudhead Games ltd.;1444
Osumia Games;1445
"The Quinnspiracy;Patrick Lindsey;Isaac Schankler";1446
Chicken in The Corn;1447
Icetesy SPRL;1448
Digital Media Workshop;1449
Flox Studios Ltd.;1450
Squinkifer Productions;1451
bitSmith Games;1452
Sinclair Strange;1453
Cypress Inheritance, LLC;1454
Erik Asmussen;1455
Tin Man Games;1456
Uppercut Games Pty Ltd;1457
3f Interactive;1458
Trickster Face;1459
Himalaya Studios;1460
SFB Games;1461
Robert Miroszewski;1462
"PlayWay S.A.;Red Dot Games";1463
Mohawk Games;1464
Fancy Bytes, Reactor;1465
BumpkinBrothers;1466
Browny Application;1467
Four Circle Interactive;1468
Just A Pixel Ltd.;1469
Heuristic Park;1470
Flump Studios;1471
"Tachi;Vaka Game Magazine";1472
Aldorlea Games;1473
Amaranth Games, LLC;1474
Senscape;1475
CyberConnect2 Co., Ltd.;1476
"Crackshell;Croteam";1477
Kinelco & Lone Elk Creative;1478
Étienne Périn;1479
Cyanide;1480
Valve Corporation, Nexon Korea Corporation;1481
Loren Lemcke;1482
Parallax;1483
Outrage Entertainment;1484
Volition Inc.;1485
Volition Inc;1486
Ovilex Software;1487
Reiza Studios;1488
Sunlight Games;1489
"Joindots;SilentFuture";1490
Netmin Games;1491
app2fun;1492
Camel 101;1493
Reality Twist GmbH;1494
Free Lives;1495
Tomasz Wac?awek;1496
"Roll7;General Arcade";1497
Roll7;1498
Deconstructeam;1499
Vagabond Dog;1500
"Tendershoot;A Jolly Corpse";1501
"Stellar Jockeys;Gausswerks";1502
Acid Wizard Studio;1503
Laser Guided Games, LLC;1504
GRIP Digital s.r.o.;1505
JForce Games;1506
Holotech Studios;1507
Digital Confectioners;1508
"WEB Gaming Entertainment;Dream Vision Games";1509
Rob Howland;1510
Pure FPS;1511
Excalibur;1512
Ostrich Banditos;1513
Graviteam;1514
Pyxel Arts;1515
Origin8;1516
Coatsink;1517
Crazy Moo Games;1518
TickTock Games;1519
Passtech Games;1520
Sproing;1521
Independent Arts Software;1522
Radon Labs GmbH;1523
Spilt Milk Studios Ltd;1524
ChessBase;1525
Rogue Factor;1526
Rasmus Ljunggren;1527
Action Button Entertainment, LLC;1528
"Vanguard Games;343 Industries";1529
Bane Games;1530
Stage Clear Studios;1531
Z4G0 and Ivan Venturi Productions;1532
Die Gute Fabrik;1533
Tricktale;1534
HyperKat Games;1535
KOEI TECMO GAMES CO., LTD.;1536
Gone North Games;1537
Alan Zucconi;1538
Dancing Dragon Games;1539
Qute;1540
Solest Games;1541
Dark Gaia Studios;1542
Phigames;1543
Wonderfling;1544
Alastair John Jack;1545
DiggerWorld Ltd.;1546
Valorware;1547
"Muzzy Lane Software;Factus Games";1548
Last Dimension;1549
Owl Cave;1550
"World-Loom;Nitreal";1551
Forge Reply srl;1552
Neutron Games GmbH;1553
Games Up;1554
Ticonblu;1555
Hypercane Studios;1556
Keybol;1557
Koalabs;1558
Nekrosoft;1559
Primal;1560
Decent Machine;1561
Lost Decade Games;1562
Lince Works;1563
"Midgar Studio;Fusty Game";1564
Rogue Earth LLC;1565
Knuckle Cracker;1566
Vigilant Addiction Studios;1567
DMD Enterprise;1568
"Concave Studio;Colorful Media;Emagica";1569
LeGrudge & Rugged;1570
Siege Games;1571
bumblebee;1572
Doragon Entertainment;1573
WRF Studios;1574
Burian Media Enterprises;1575
Krita Team;1576
Serious Brothers;1577
Playful Corp.;1578
"Yuisy;Exkee";1579
MAG Studios;1580
"Abstraction Games;WayForward";1581
Abstraction Games;1582
Digital Fusion;1583
Supersonic Software;1584
GameORE;1585
Computerhouse;1586
ZSK Progres s.c.;1587
Third Wire Productions;1588
Gojira;1589
Bojan Brbora;1590
SITER SKAIN;1591
Dreamworlds;1592
GRIN;1593
"Rainbow Studios;THQ Nordic";1594
Enter Skies;1595
GolemLabs;1596
Nvizzio Creations;1597
"Blind Mind Studios;Glacicle";1598
PixelNAUTS;1599
EasyAntiCheat Ltd;1600
polynation games ltd;1601
Digital Tentacle;1602
Never Don't Play;1603
Master Technologies;1604
"IDEA FACTORY Co., Ltd.;COMPILE HEART Co., Ltd.;FELISTELLA Co., Ltd.";1605
"Stephane Valverde;Leslie Valverde";1606
Playcoo;1607
PestoForce;1608
Iron Bit;1609
Marauder Interactive, LLC;1610
Faravid Interactive;1611
MEGAFUZZ;1612
"Sir-Tech;Madlab Software";1613
Idol FX;1614
Infogames Europe SA;1615
"Brainbox Games;Hip Games";1616
Jarhead Games;1617
"Asobo Studio;Hip Games";1618
Gremlin Interactive;1619
Witan Game Production House;1620
Komar Games;1621
Neutron Games;1622
Somi;1623
Crystal Shard;1624
"DotEmu;DreamForge Intertainment";1625
Refactored Games OÜ;1626
Epiphany Games;1627
BeamNG;1628
Morgopolis Studios;1629
Frozen Orb;1630
Finish Line Games;1631
"Fernando Ramallo;David Kanaga";1632
The Game Kitchen;1633
Overflow;1634
5 Bits Games;1635
Tap It Games;1636
Moonrise Interactive;1637
Ironsun Studios;1638
"Holy Warp;Black Wing Foundation";1639
DL Softworks;1640
OPQAM;1641
Pulsetense Games;1642
N-Game Studios;1643
Visual Entertainment And Technologies;1644
The Mustard Corporation;1645
Chris Sawyer Productions;1646
"Scott Thunelius;Chronic Logic;Tony Porter";1647
toxtronyx interactive GmbH;1648
"YOTSUBANE;Adventure Planning Service";1649
Magic Notion Ltd;1650
Tortuga Team;1651
RageSquid;1652
Schell Games;1653
Boneloaf;1654
Payload Studios;1655
Kraken Empire;1656
BadFly Interactive, a.s.;1657
Cuve Games;1658
"Badru;Michael Bell;Zoe Vartanian;Adam Murgittroyd;Meagan Malone;Jeffrey Klinicke;Shadie Hijazi;Jacob Leach;Aron Miller;Isa Hutchinson";1659
Berserk Games;1660
Frogdice;1661
WaterMelon;1662
Trichotomy;1663
ALICE IN DISSONANCE;1664
Fishing Cactus;1665
Nemoria Entertainment;1666
Farsky Interactive;1667
"10th Art Studio;Daring Touch";1668
Graveck;1669
Pointscape;1670
Cranberry Production;1671
"Alawar;Whalebox Studio";1672
MagicIndie;1673
"Codemasters;Feral Interactive (Linux)";1674
48h Studio;1675
4A Games;1676
Microprose;1677
Spectrum Holobyte;1678
Behaviour Interactive;1679
Le Cortex;1680
Dragonfly GF Co., LTD;1681
DigiFX Interactive;1682
Slitherine Ltd.;1683
b-alive gmbh;1684
"SkyBox Labs;Big Huge Games";1685
Proxy Studios;1686
Big Bad Wolf;1687
Konami Digital Entertainment;1688
different cloth;1689
2dengine;1690
Barnstorm Games;1691
Star Vault AB;1692
Sirlin Games;1693
Dinosaur Polo Club;1694
"David Vogt;Christoph Winkler";1695
Castle Pixel, LLC.;1696
WZOGI;1697
Night Light Interactive;1698
Spark Plug Games;1699
Adventurepro Games LLC;1700
PERFECT PARALLEL;1701
Fireproof Games;1702
sakevisual;1703
Born Ready Games;1704
QUByte Interactive;1705
Witan Entertainment;1706
Appmania;1707
Gogii Games;1708
VIS-Games;1709
DVS;1710
"Saturn-plus;Orion";1711
Shaman Games Studio;1712
Plastic Reality Technologies;1713
Nikita;1714
Creat Studio;1715
CrioLand;1716
ALTAR Interactive;1717
Apeiron;1718
Creoteam;1719
"Radial Games Corp;Loren Bednar;Dr. Kimberly Voll;Lindsay Jorgensen";1720
Deck13 Hamburg;1721
weltenbauer. Software Entwicklung GmbH;1722
MURA Interactive;1723
Incandescent Games;1724
"Rusty Moyher;Shaun Inman;Matt Grimm";1725
Bitbox Ltd.;1726
"Alan Hazelden;Lee Shang Lun";1727
Quantized Bit;1728
Double Damage Games;1729
Defrost Games;1730
League of Geeks;1731
Apparition Games;1732
"Shindenken;EXTREME";1733
CyberStep, Inc.;1734
Vogelsap;1735
KO_OP;1736
Panzer Gaming Studios;1737
"Gravvit Ltd;Forbes  Consult Ltd";1738
Over The Moon;1739
Sunstone Games, LLC.;1740
Bretwalda Games;1741
SomaSim;1742
Handsome Games;1743
Haruneko Entertainment;1744
"Good Games;Creobit";1745
Trese Brothers;1746
Meteoric Games;1747
Gamebell Studio;1748
Josh Tam Universe;1749
Gentleman Squid Studio;1750
Counterplay Games Inc.;1751
Niels Bauer Games;1752
My.com;1753
Blue Mammoth Games;1754
Easy Co;1755
Pixel Night;1756
VIS - Visual Imagination Software;1757
Starfish-SD Inc;1758
"Electric Eggplant;Kalani Games, Inc.;HRG (Heirs of Rube Goldberg);Unity Games";1759
Filament Games;1760
Sebastien Bini;1761
Coronado Games;1762
Kodots Games;1763
30.06 Studios Ltd;1764
Pyrodactyl;1765
Fly System;1766
Studio Pixel;1767
Utopian World of Sandwiches;1768
Kumobius;1769
Paul Marrable;1770
"Future Games;Unknown Identity";1771
Orphic Software;1772
Microblast Games;1773
SOF Studios Ltd;1774
Nate Schmold;1775
Blue Manchu;1776
"Nova Dimension;Naga Entertainment";1777
immersionFX;1778
The Alpha Company;1779
Astral Byte Ltd.;1780
Ansimuz Games;1781
Scorpius Games;1782
AAD Productions;1783
Digital Dreams Entertainment LLC;1784
Masthead Studios Ltd;1785
Chainsaw Syndicate;1786
Rat King Entertainment;1787
MoaCube;1788
Vector Games;1789
Camshaft Software;1790
Powerhoof;1791
Psydra Games LLC;1792
Fixpoint Productions Ltd.;1793
Aartform Games;1794
Wax Lyrical Games;1795
VaragtP;1796
Lumenox ehf;1797
Ludeon Studios;1798
WayForward Technologies Inc.;1799
Bulwark Studios;1800
Zojoi;1801
Green Lava Studios;1802
rondomedia GmbH;1803
Peter Moorhead;1804
Italic Pig;1805
Katauri;1806
Heart Shaped Games LLC;1807
Magnetic Realms;1808
Artem Kotov;1809
PPC;1810
Graphite Lab;1811
Andy Wallace;1812
Psychic Games Ltd.;1813
Windybeard;1814
Ian Snyder;1815
Hippomancer;1816
"Upper One Games;E-Line Media";1817
Section Studios;1818
Nick Donnelly;1819
Paleozoic;1820
Micro Factory Games;1821
Titans;1822
Atapki;1823
Intravenous Software;1824
Aduge Studio;1825
Key17 Games;1826
"Pantumaca Barcelona;@CarlosGameDev;Dani Navarro;Luka Nieto";1827
Genee Network;1828
Alawar Entertainment;1829
"Boolat Games;Alawar Entertainment";1830
"Flat Earth Games;Epiphany Games";1831
Aquiris Game Studio;1832
Stegersaurus Software Inc.;1833
Game in a Bottle;1834
Team Tripleslash;1835
Steve Jarman;1836
Studio Paint;1837
Numantian Games;1838
Kardfy Studios;1839
Demon Wagon Studios;1840
kunst-stoff GmbH;1841
Team Junkfish;1842
Vivid Games S.A.;1843
Arcade Injection;1844
"Asteristic Game Studio;Anthony Septim";1845
Tasty Poison;1846
AwesomeBlade;1847
Hapa Games;1848
Wild Factor;1849
Ross Edgar;1850
Silesia Games Sp. z o.o.;1851
Gl33k;1852
Terri Vellmann;1853
Acid Nerve;1854
Oryx Design Lab;1855
Nerd Monkeys®;1856
Wrestling Gamers United;1857
Firebase Industries Ltd.;1858
PostMod Softworks;1859
Trickster Arts;1860
Vexel Games;1861
Shangri-La Game Studios Ltd;1862
Notorious Games;1863
Unfinished Pixel;1864
Black Cactus;1865
SleepNinja Games;1866
Revistronic;1867
Phosphor Games;1868
Dlala Studios;1869
Turnopia;1870
Black Rock Studio;1871
Cavedog Entertainment;1872
Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev;1873
Arberth Studios;1874
Hunted Cow Studios;1875
Scott Cawthon;1876
Vermont Software Studios,LLC;1877
Rocketeer Games Studio, LLC;1878
Creability;1879
Peter Cleary;1880
Jujubee S.A.;1881
Studio Eres;1882
Nano Games;1883
Juicy Beast Studio;1884
Etter Studio;1885
Evil Twin Artworks;1886
Night Node;1887
"Pixelsaurus Games;Future Crayon";1888
QUICKTEQUILA;1889
Mouldy Toof Studios;1890
TIKIPOD;1891
Zoetrope Interactive;1892
Monolith Productions;1893
Carlo D'Apostoli Projects;1894
Colossal Games;1895
4gency;1896
"Toadman Interactive;Jagex;Artplant";1897
White Lotus Interactive;1898
candyrocketstudio;1899
Fabio Ferrara;1900
Big Head Games Ltd;1901
Choice of Games;1902
Sunside Inc;1903
Grimm Bros, LLC;1904
"Turtle Cream;PokPoong Games";1905
Nyamyam;1906
Dan Walters;1907
Entrada Interactive LLC;1908
Glass Knuckle Games;1909
Happy Square Productions;1910
Evilized Productions;1911
Pavel Bulatov;1912
"Anchora Games;Dream Harvesters";1913
GamePrix;1914
THREE ONE ZERO;1915
Smolders;1916
Pigasus Games;1917
Stolen Couch Games;1918
BlackMoon Design;1919
Helvetica Scenario;1920
Two Desperados;1921
EQ-Games , Pixel Dash Studios;1922
Acceleroto, Inc.;1923
Gamatic;1924
RosePortal Games;1925
VooFoo Studios;1926
Steel Wool Games;1927
Ripstone;1928
Avalanche Software;1929
Freegamer;1930
Sports Interactive;1931
Sourena Game Studio;1932
Sport1 GmbH;1933
InterAction studios;1934
Ole Lange;1935
Arctic Anteater;1936
Moonshot Games;1937
"Michael Todd Games;Yazar Media Group LLC";1938
La Moustache Studio;1939
Freejam;1940
Curious Panda Games;1941
PGN Inc;1942
Big Boat Interactive;1943
Cryo Interactive;1944
Ennoble Studios;1945
Behaviour Interactive Inc.;1946
"Deep Silver Volition;High Voltage Software";1947
Samurai Punk;1948
 Eurocom Entertainment Software;1949
Gunnar Games;1950
Asylum entertainment;1951
Silden;1952
Access Software;1953
Fragment Production Ltd;1954
Appmania/i-Free;1955
Binary Helix;1956
Subvert Games;1957
"Ian MacLarty;Jon Kerney";1958
Room 8 Studio;1959
Walk Thru Walls Studios;1960
Little Worlds Interactive;1961
rdein;1962
Team Monkey;1963
Novalink;1964
RealAxis Software;1965
Konsordo;1966
Everything Unlimited Ltd.;1967
Uniworlds Game Studios;1968
Poni-Pachet SY;1969
Novectacle;1970
Puuba;1971
No Goblin;1972
Parseh Game Studio;1973
SuckerFree Games;1974
Timbre Interactive;1975
TicToc Games;1976
Adam Spragg;1977
Beatshapers;1978
Spiders Studio;1979
"CD PROJEKT RED;Can Explode";1980
Highcastle Studios;1981
Isotope 244 LLC;1982
Games Hut;1983
oeFun, Inc.;1984
"Adam Saltsman;Robin Arnott";1985
XLGAMES;1986
Freedom Factory;1987
"Ubisoft Montreal;Ubisoft Quebec;Ubisoft Toronto;Blue Byte";1988
"Holden Boyles;Ciprian Stanciu";1989
HandMade Game;1990
Coldwood Interactive;1991
Nano Games sp. z o.o.;1992
Failbetter Games;1993
Bat Country Games, LLC;1994
Urban Games;1995
Space Monkey International;1996
Propelled Bird Software;1997
Curious Planet;1998
Atypical Games;1999
Smartly Dressed Games;2000
Celestial Games;2001
I Fight Bears;2002
DR Studios;2003
HE SAW;2004
Bigmoon Studios;2005
Hinterland Studio Inc.;2006
Kitfox Games;2007
FarrugiaSoft;2008
Cascade Game Foundry SPC;2009
